Unnamed: 0,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5,Date
2951,19.2,27.9,13.4,1017,64,9,2.6,13.0,25,271,2022-02-26
2555,13.8,20.0,8.0,1013,83,0,0.8,7.0,13,188,2021-01-23
2509,17.7,27.2,9.5,1016,78,0,1.0,0.9,3,194,2020-12-08
3017,33.1,40.8,28.5,1002,54,0,1.9,6.1,7,217,2022-05-03
1459,13.2,20.8,6.4,1015,69,0,1.4,8.5,14,191,2018-01-07
2688,36.1,41.2,28.6,996,42,0,3.2,12.0,24,69,2021-06-08
655,28.2,36.1,21.9,1011,70,0,1.9,3.5,9,170,2015-10-19
1391,22.5,32.6,16.7,1014,78,0,1.4,0.0,-1,196,2017-10-30
361,8.9,18.3,2.6,1019,88,0,0.2,0.7,5,148,2014-12-28
135,31.1,36.7,25.0,1003,46,0,2.6,9.4,22,239,2014-05-16
1926,34.4,43.7,24.4,999,39,0,2.6,5.4,13,111,2019-05-01
2357,33.1,38.0,27.4,996,68,0,3.1,7.8,11,28,2020-07-09
1874,18.2,24.0,11.0,1011,62,0,2.6,7.2,18,83,2019-03-06
2857,17.1,28.0,9.2,1013,73,0,0.8,1.3,5,199,2021-11-24
366,15.0,16.8,13.6,1017,94,7,0.5,0.9,7,87,2015-01-03
3093,33.4,38.2,27.8,999,77,0,1.9,3.7,7,23,2022-07-18
29,14.4,20.5,10.2,1019,87,0,0.3,0.9,3,199,2014-01-30
2715,34.1,39.8,28.0,1000,52,0,3.4,7.4,14,41,2021-07-05
22,15.6,20.0,12.4,1020,91,-1,0.8,6.7,11,388,2014-01-23
1272,32.0,37.0,26.7,996,75,0,2.3,3.7,9,46,2017-07-03
1055,23.4,30.0,14.6,1012,33,0,2.6,14.1,27,136,2016-11-25
3088,31.5,37.1,26.8,996,76,0,2.3,4.4,9,36,2022-07-13
1233,36.4,41.6,28.5,999,36,0,3.4,4.3,11,113,2017-05-25
420,20.0,27.6,14.5,1009,42,0,1.9,6.7,11,140,2015-02-26
1651,32.9,37.2,28.6,997,71,0,1.9,7.2,11,37,2018-07-18
460,23.9,31.4,19.2,1010,69,0,1.9,9.8,13,66,2015-04-07
43,15.3,22.6,5.6,1013,67,0,1.6,4.8,11,359,2014-02-13
87,25.8,31.7,19.0,1011,61,0,1.8,8.3,16,219,2014-03-29
1195,33.0,40.6,22.0,1002,29,0,3.2,8.5,24,176,2017-04-15
1128,16.1,23.5,8.6,1015,62,0,2.9,10.2,18,77,2017-02-07
2915,14.1,19.4,7.6,1011,82,0,0.5,3.7,9,95,2022-01-21
561,30.9,37.5,27.0,997,80,0,1.9,4.4,13,77,2015-07-17
282,27.0,34.6,20.3,1008,62,0,1.9,3.1,14,270,2014-10-10
805,26.2,32.2,20.0,1009,63,0,2.6,6.7,14,72,2016-03-18
3118,32.1,37.2,26.4,998,67,0,2.6,8.9,14,11,2022-08-12
859,35.4,40.0,26.5,1001,43,0,2.4,5.0,14,100,2016-05-12
3089,32.2,38.4,28.4,996,73,0,1.9,7.2,11,47,2022-07-14
997,31.4,35.2,26.0,1005,62,0,3.1,2.0,7,52,2016-09-27
533,35.9,41.6,29.0,996,54,0,1.9,8.5,18,110,2015-06-19
1577,32.3,38.4,25.6,1004,49,0,2.7,4.3,9,74,2018-05-05
2663,30.9,37.0,23.2,1002,49,0,3.1,8.5,13,44,2021-05-14
1074,18.0,26.6,10.5,1017,61,0,1.9,8.0,14,154,2016-12-14
2517,11.9,18.5,5.8,1021,81,0,1.4,7.4,11,130,2020-12-16
2561,11.7,20.4,4.0,1018,77,0,0.8,5.4,9,229,2021-01-29
2597,27.5,34.0,18.8,1011,66,0,2.6,7.2,11,117,2021-03-09
2298,29.3,35.5,20.7,1007,58,0,1.9,6.1,9,43,2020-05-11
940,29.1,32.6,26.4,998,85,-1,1.8,5.9,13,43,2016-08-01
3211,19.4,28.3,12.6,1014,69,0,1.6,3.9,11,203,2022-11-13
978,31.3,35.0,26.0,1004,63,0,3.2,11.5,18,71,2016-09-08
2626,28.7,38.2,21.7,1008,40,0,1.9,6.3,11,74,2021-04-07
1106,14.1,24.0,8.6,1017,81,0,1.1,10.4,20,188,2017-01-16
637,28.1,35.3,21.5,1011,56,0,2.6,5.6,13,85,2015-10-01
869,36.7,43.0,28.8,995,49,0,2.7,6.5,11,66,2016-05-22
949,31.4,35.5,27.5,999,74,-1,2.6,10.0,18,39,2016-08-10
881,37.6,43.0,28.7,1001,42,0,2.4,2.8,11,138,2016-06-03
2424,32.7,37.0,27.5,1002,70,0,2.9,2.0,7,64,2020-09-14
2384,30.9,36.3,28.0,994,86,12,1.9,5.2,13,35,2020-08-05
2892,13.3,20.8,8.4,1020,75,4,0.8,3.1,9,126,2021-12-29
2299,31.2,37.0,24.3,1006,53,0,2.3,7.0,9,43,2020-05-12
1660,26.7,28.7,25.2,996,95,45,1.9,3.1,13,21,2018-07-27
221,28.8,32.5,27.6,1000,88,76,1.9,3.5,13,94,2014-08-10
543,31.1,39.0,26.2,1004,64,0,1.9,11.7,18,48,2015-06-29
2925,13.9,22.2,6.4,1012,82,0,0.6,4.4,13,147,2022-01-31
2330,35.6,40.6,30.3,996,60,0,1.9,5.0,11,64,2020-06-12
685,18.6,28.6,11.0,1016,62,0,1.4,4.4,11,188,2015-11-18
3173,26.6,34.0,22.4,1008,79,0,1.8,7.8,13,191,2022-10-06
3066,30.2,34.5,24.9,998,67,0,2.6,8.0,18,51,2022-06-21
1999,27.0,33.4,24.0,1000,85,22,2.4,5.9,9,32,2019-07-17
2989,28.8,38.2,19.0,1009,35,0,2.6,5.2,14,148,2022-04-05
2871,15.9,25.1,10.1,1017,73,0,1.8,2.4,7,119,2021-12-08
897,35.6,40.0,30.0,1000,57,0,3.1,9.4,25,101,2016-06-19
2971,27.7,36.1,21.7,1006,66,0,1.8,5.6,14,211,2022-03-18
1210,32.3,39.6,22.0,1006,37,0,3.2,4.4,13,198,2017-05-02
2341,33.4,37.0,27.8,1002,71,0,3.4,10.9,18,29,2020-06-23
1927,33.5,41.3,25.8,1002,45,0,2.7,11.9,25,77,2019-05-02
272,30.6,37.2,24.0,1009,55,0,2.4,6.7,18,192,2014-09-30
521,35.1,42.5,26.0,999,42,0,2.6,7.2,16,85,2015-06-07
522,36.3,42.9,27.7,998,38,0,2.6,6.3,22,137,2015-06-08
1808,11.9,22.4,3.0,1021,72,0,1.3,3.0,11,336,2018-12-30
3107,29.8,33.6,25.6,999,79,1,1.8,8.3,11,63,2022-08-01
2803,29.9,35.2,26.5,1008,79,2,2.3,1.9,9,43,2021-10-01
350,12.9,19.6,9.2,1020,76,0,1.0,6.5,14,79,2014-12-17
1532,26.1,35.0,21.0,1007,53,0,2.6,5.6,14,133,2018-03-21
2934,16.5,26.0,11.8,1016,76,17,1.3,6.7,14,244,2022-02-09
1971,32.2,37.0,24.2,1000,53,0,2.9,6.1,11,79,2019-06-19
2516,10.9,19.4,4.1,1020,85,0,1.1,4.4,9,126,2020-12-15
651,27.6,34.9,21.5,1013,71,0,1.8,0.4,3,95,2015-10-15
2713,31.6,41.3,24.1,999,58,19,2.7,6.7,11,36,2021-07-03
1113,17.2,25.0,10.0,1019,80,0,1.4,5.4,14,189,2017-01-23
2813,28.8,36.6,22.5,1005,64,0,3.2,1.9,9,50,2021-10-11
1494,17.4,25.6,8.5,1015,59,0,1.9,6.5,14,148,2018-02-11
1315,32.4,37.0,28.5,-1,62,0,3.4,10.7,22,30,2017-08-15
2578,20.1,29.4,10.7,1014,69,0,1.8,1.7,9,163,2021-02-17
2630,28.2,38.8,16.0,1009,36,0,3.5,6.7,16,70,2021-04-11
168,34.4,43.3,29.2,994,61,0,1.9,10.9,24,182,2014-06-18
2719,33.2,41.8,24.1,999,65,8,2.7,8.1,11,46,2021-07-09
1117,16.1,20.0,13.2,1019,80,-1,1.8,11.9,18,74,2017-01-27
2053,32.2,36.0,28.3,999,70,0,1.9,3.9,11,56,2019-09-09
1022,28.0,35.0,19.6,1008,54,0,3.2,12.4,24,140,2016-10-22
1862,19.1,28.1,14.6,1016,76,0,1.9,16.1,31,73,2019-02-22
2356,31.6,36.0,26.9,1000,79,0,2.3,9.8,18,21,2020-07-08
1674,30.7,36.5,28.3,1000,84,0,2.3,1.9,9,46,2018-08-10
1097,14.7,24.4,13.5,1012,96,-1,1.0,10.0,22,154,2017-01-07
1475,12.7,25.2,9.4,1011,91,-1,0.8,4.8,9,160,2018-01-23
2741,30.3,34.4,24.3,997,85,43,3.1,5.4,11,18,2021-07-31
219,30.9,35.0,27.6,998,73,0,1.9,5.9,14,111,2014-08-08
367,14.2,19.0,9.8,1019,82,0,1.0,9.4,16,151,2015-01-04
2236,19.6,25.6,10.0,1011,71,0,2.4,6.1,9,84,2020-03-10
549,35.3,38.4,31.2,995,56,0,1.8,13.5,25,135,2015-07-05
2474,19.7,30.2,10.0,1013,62,0,1.9,2.6,11,111,2020-11-03
2366,32.3,37.3,29.3,1000,79,4,1.9,6.5,9,39,2020-07-18
1613,33.0,40.1,23.4,994,58,0,2.6,3.9,9,67,2018-06-10
351,11.7,19.6,7.4,1021,82,0,0.6,3.0,11,92,2014-12-18
1174,27.8,35.0,17.7,1010,41,0,3.4,12.8,27,168,2017-03-25
3072,36.1,40.9,29.8,999,57,0,1.9,7.8,11,95,2022-06-27
2078,27.1,34.8,19.8,1009,73,0,2.7,7.8,13,43,2019-10-04
490,35.7,42.7,27.6,1003,21,0,1.9,14.4,27,117,2015-05-07
2916,13.1,19.6,11.5,1007,93,5,0.5,8.3,14,148,2022-01-22
2575,20.0,28.0,8.6,1014,67,0,1.6,1.7,9,193,2021-02-14
498,28.7,35.8,24.2,1006,58,0,1.9,7.0,18,97,2015-05-15
2571,16.1,24.2,7.6,1016,78,0,1.1,4.4,11,182,2021-02-08
210,31.9,36.5,26.6,999,72,0,1.9,4.1,11,125,2014-07-30
2657,31.5,38.4,22.3,1006,43,0,3.1,4.3,7,62,2021-05-08
2295,32.2,39.2,23.7,1004,45,0,3.2,5.7,9,51,2020-05-08
650,28.2,34.9,22.9,1012,70,0,1.9,3.9,9,75,2015-10-14
227,30.6,35.2,26.2,1002,67,0,1.9,6.9,18,198,2014-08-16
365,14.7,21.6,10.2,1018,97,5,0.6,3.1,9,186,2015-01-02
811,28.1,36.0,16.0,1012,45,0,2.6,3.1,13,156,2016-03-24
276,31.3,38.0,24.6,1008,55,0,2.1,0.0,-1,149,2014-10-04
2166,8.1,14.7,4.8,1021,84,0,1.0,4.8,9,245,2019-12-31
879,36.0,40.0,26.6,1001,46,0,3.1,9.1,22,76,2016-06-01
2609,26.8,35.0,16.2,1007,52,0,3.1,3.0,9,90,2021-03-21
2365,31.9,37.8,28.4,998,80,0,1.9,7.6,13,43,2020-07-17
887,35.7,41.2,30.0,997,48,0,2.3,9.3,27,64,2016-06-09
407,17.2,25.5,9.3,1012,61,0,2.4,6.7,20,167,2015-02-13
2493,15.0,24.6,6.9,1016,69,0,1.8,4.6,14,139,2020-11-22
1103,12.1,19.0,4.3,1017,70,0,1.4,6.1,14,232,2017-01-13
2536,16.8,22.4,11.4,1016,96,14,0.6,4.6,14,85,2021-01-04
944,33.7,37.0,28.6,999,65,-1,3.2,4.3,11,39,2016-08-05
1317,33.5,37.0,29.2,998,59,0,3.2,14.1,25,39,2017-08-17
3199,23.2,33.0,15.2,1013,74,0,0.8,1.5,7,109,2022-11-01
803,23.9,29.5,15.6,1012,55,0,2.3,10.9,16,67,2016-03-16
7,11.9,20.7,4.4,1017,78,0,0.8,1.9,7,411,2014-01-08
2251,25.6,33.0,16.8,1010,70,0,3.1,5.6,14,37,2020-03-25
1444,17.9,25.2,11.0,1018,61,0,1.4,10.0,18,157,2017-12-22
2753,32.3,36.2,26.4,1001,64,0,3.1,9.4,18,27,2021-08-12
415,21.9,29.1,15.2,1014,69,0,2.3,11.3,18,155,2015-02-21
3194,23.3,32.3,15.0,1012,66,0,1.4,1.9,7,88,2022-10-27
1221,36.0,41.8,27.5,1002,35,0,2.7,6.7,18,198,2017-05-13
1134,18.2,25.0,8.9,1021,59,0,2.3,7.6,18,130,2017-02-13
965,30.8,35.2,26.8,1005,76,-1,2.7,3.7,18,54,2016-08-26
199,29.8,33.6,25.4,995,76,0,1.9,6.3,18,161,2014-07-19
2203,12.5,21.3,6.3,1017,79,0,1.8,4.6,9,118,2020-02-06
1825,12.2,19.6,4.5,1018,82,0,0.8,2.6,7,271,2019-01-16
801,22.4,29.5,17.1,1014,68,-1,3.4,6.3,16,51,2016-03-14
3198,22.7,30.8,15.0,1013,74,0,1.1,1.7,7,218,2022-10-31
1187,28.8,38.0,19.2,1008,32,0,1.9,5.9,18,150,2017-04-07
283,25.7,34.0,19.8,1008,62,0,1.4,4.3,25,109,2014-10-11
2653,33.4,40.6,24.7,1003,39,0,2.7,6.3,11,63,2021-05-04
231,33.3,38.4,28.0,1002,54,0,1.9,8.9,18,132,2014-08-20
3213,21.2,31.2,15.4,1014,69,0,1.6,1.1,5,224,2022-11-15
1190,29.1,34.0,20.0,-1,28,0,3.9,16.9,33,129,2017-04-10
96,27.2,38.0,21.0,1009,55,0,1.9,13.0,18,165,2014-04-07
1621,32.8,36.8,27.9,998,53,0,1.9,8.5,20,61,2018-06-18
2789,28.3,31.6,23.6,1002,81,12,2.3,6.3,9,20,2021-09-17
1656,30.7,34.6,26.2,997,79,0,1.9,4.8,11,32,2018-07-23
942,32.6,36.0,26.2,997,66,0,3.4,5.6,9,50,2016-08-03
1684,30.0,33.6,25.9,999,83,40,1.9,4.3,9,61,2018-08-20
3255,11.3,16.8,5.6,1018,80,0,0.6,8.9,14,126,2022-12-27
3106,28.7,32.5,24.6,999,85,12,1.9,3.3,11,60,2022-07-31
2807,30.3,36.4,26.4,1007,70,0,3.1,2.4,7,36,2021-10-05
1675,32.1,35.8,27.6,996,72,44,1.9,9.8,14,32,2018-08-11
1644,32.3,39.1,29.6,995,72,0,1.9,6.5,11,39,2018-07-11
104,29.1,36.5,20.5,1009,53,0,1.8,2.6,11,164,2014-04-15
2423,32.8,37.3,26.6,1003,67,0,2.7,2.4,11,58,2020-09-13
2011,31.9,36.0,28.2,1000,74,6,2.9,9.3,14,24,2019-07-29
2705,32.5,39.0,25.1,998,50,-1,2.7,5.9,9,51,2021-06-25
1196,32.8,40.5,21.4,1003,35,0,2.7,4.1,13,175,2017-04-16
1105,16.4,24.0,8.6,1017,73,0,1.3,3.3,7,222,2017-01-15
2787,31.3,35.4,25.2,1004,74,0,3.7,6.3,14,16,2021-09-15
976,30.7,34.5,25.4,1003,62,0,3.4,15.7,25,50,2016-09-06
2664,30.1,38.6,23.0,1004,47,0,2.6,5.4,14,49,2021-05-15
744,14.1,19.0,9.2,1016,78,0,1.0,2.0,5,179,2016-01-17
226,31.2,35.7,27.6,999,62,0,1.9,14.6,27,196,2014-08-15
1116,16.2,25.1,14.5,1017,92,-1,0.8,8.0,22,135,2017-01-26
2480,18.7,29.6,10.0,1016,75,0,0.3,2.0,5,529,2020-11-09
1723,28.1,35.2,24.2,1008,65,0,2.6,4.3,14,69,2018-09-30
2949,19.7,26.0,12.7,1015,66,0,1.6,3.3,16,188,2022-02-24
2698,31.5,36.4,25.1,999,65,0,1.9,7.2,14,25,2021-06-18
3124,31.4,35.3,24.6,1000,78,0,2.7,7.8,13,75,2022-08-18
1477,12.5,18.9,8.8,1013,90,0,0.6,8.3,16,111,2018-01-25
1618,36.7,40.5,33.4,994,43,0,1.9,17.4,27,153,2018-06-15
1582,30.9,38.6,21.5,1006,43,0,1.9,3.9,9,93,2018-05-10
2786,30.2,35.0,24.0,1003,82,4,2.4,7.2,22,23,2021-09-14
2943,19.9,28.0,9.7,1012,49,0,2.4,3.9,13,258,2022-02-18
1510,22.3,29.8,15.4,1012,65,0,1.9,6.3,24,85,2018-02-27
1286,29.6,36.2,27.5,999,85,-1,2.4,5.0,20,33,2017-07-17
2961,21.8,30.6,13.6,1013,62,0,1.9,4.6,11,282,2022-03-08
1533,24.8,33.2,18.5,1008,56,0,1.9,4.4,11,83,2018-03-22
1545,29.4,38.2,21.4,1007,49,0,2.6,2.6,5,101,2018-04-03
1904,28.7,39.0,20.0,1006,53,0,2.9,6.3,25,125,2019-04-05
464,28.3,36.2,19.2,1008,50,-1,2.7,8.1,22,131,2015-04-11
1910,32.6,39.0,23.0,1006,38,0,3.7,5.7,14,70,2019-04-11
1402,19.9,30.5,13.0,1014,72,0,0.8,0.7,5,370,2017-11-10
990,32.5,37.2,25.3,1003,59,0,3.1,1.7,7,94,2016-09-20
2932,18.7,26.0,8.8,1014,62,0,2.3,3.1,9,277,2022-02-07
1302,29.8,32.0,27.0,1000,78,0,2.7,10.2,14,27,2017-08-02
862,37.3,42.4,27.4,1002,32,0,2.6,4.8,14,128,2016-05-15
2873,15.3,23.5,9.0,1019,75,0,1.0,3.5,11,153,2021-12-10
1566,29.8,37.8,20.5,1005,31,0,2.7,6.9,18,108,2018-04-24
212,33.3,37.7,28.1,998,66,0,1.9,6.5,9,148,2014-08-01
12,13.9,21.6,7.0,1019,74,0,0.8,1.1,9,309,2014-01-13
3153,24.9,31.7,22.5,999,99,4,1.0,4.8,16,167,2022-09-16
422,21.2,29.2,12.6,1012,51,0,2.6,7.0,11,105,2015-02-28
2957,21.1,29.4,15.3,1015,63,0,2.3,8.0,16,182,2022-03-04
2469,21.3,31.2,12.5,1013,66,0,1.4,0.4,3,219,2020-10-29
2791,31.3,34.4,26.0,1006,74,0,3.2,6.9,11,24,2021-09-19
1124,17.9,25.0,9.5,1017,68,0,1.6,3.3,11,194,2017-02-03
2831,22.2,29.2,14.0,1016,68,0,1.8,2.2,7,127,2021-10-29
741,15.6,23.2,10.9,1015,82,0,0.6,4.3,9,196,2016-01-14
2865,16.5,23.0,13.4,1017,87,1,0.5,1.7,7,299,2021-12-02
1003,32.7,36.1,27.7,-1,64,0,2.6,3.3,7,103,2016-10-03
2900,16.2,20.4,11.7,1017,83,8,0.6,7.0,11,61,2022-01-06
889,33.4,41.9,25.4,998,52,0,2.7,8.7,27,69,2016-06-11
1536,25.7,32.3,18.5,1013,49,0,1.9,8.7,22,85,2018-03-25
1909,32.1,39.0,20.0,1007,41,0,3.7,7.6,16,101,2019-04-10
509,35.3,45.5,24.4,999,33,-1,2.3,17.0,55,96,2015-05-26
644,28.5,35.4,23.2,1007,70,0,1.9,4.4,14,148,2015-10-08
597,30.1,33.6,26.3,1000,72,0,1.9,5.7,14,46,2015-08-22
2801,30.9,35.7,26.7,1007,73,0,2.7,6.3,11,26,2021-09-29
1236,31.7,40.5,22.5,998,57,-1,3.4,11.7,28,40,2017-05-28
1006,30.2,33.5,25.5,1006,69,0,1.9,3.0,9,117,2016-10-06
3116,32.5,37.5,27.8,996,69,0,3.1,8.5,13,70,2022-08-10
2941,18.2,27.0,9.4,1010,60,0,1.8,4.1,9,249,2022-02-16
518,31.8,38.6,23.7,1004,55,0,1.9,4.8,13,85,2015-06-04
1206,32.2,38.5,24.0,1004,37,0,2.9,13.3,39,109,2017-04-28
1972,33.5,39.0,25.4,1000,50,0,3.5,6.7,13,42,2019-06-20
573,28.6,34.1,24.2,997,75,0,1.9,10.9,18,29,2015-07-29
3180,24.7,31.0,18.5,1011,76,0,1.8,3.1,7,175,2022-10-13
2956,22.7,29.0,13.7,1015,56,0,2.7,4.8,11,149,2022-03-03
1721,29.3,35.4,23.2,1008,63,0,2.6,2.0,11,83,2018-09-28
2174,13.2,19.0,11.0,1015,99,6,0.6,5.0,7,117,2020-01-08
2769,31.2,36.0,27.0,1000,68,0,2.6,6.1,9,44,2021-08-28
1364,30.5,36.4,21.3,1007,53,0,3.7,7.2,14,69,2017-10-03
2756,32.7,36.8,27.0,1000,60,0,3.4,8.9,14,29,2021-08-15
123,31.9,39.7,21.6,1003,40,0,1.9,5.9,9,206,2014-05-04
3135,29.8,35.9,26.0,1006,73,1,2.6,5.0,9,107,2022-08-29
1735,24.8,32.3,17.5,1012,60,0,1.9,1.1,5,67,2018-10-12
220,30.9,35.4,27.0,1000,75,0,1.9,4.8,16,102,2014-08-09
819,30.4,37.5,21.6,1006,41,0,2.6,12.0,27,130,2016-04-01
3158,26.8,34.7,24.4,1004,88,3,1.3,3.1,5,179,2022-09-21
358,9.3,16.0,6.0,1020,85,0,0.6,8.1,14,132,2014-12-25
100,28.0,35.6,17.0,1008,34,0,2.9,10.0,25,207,2014-04-11
2866,17.6,21.6,12.5,1017,83,0,0.5,2.6,7,215,2021-12-03
551,28.3,33.6,23.3,998,87,10,1.9,1.7,7,52,2015-07-07
1924,34.8,41.0,25.4,1003,26,0,2.9,11.7,22,76,2019-04-28
1820,12.7,21.6,4.8,1018,84,0,1.3,2.2,7,278,2019-01-11
259,30.6,35.5,25.6,1002,67,0,2.7,7.4,18,117,2014-09-17
3009,32.2,40.6,22.7,1003,32,0,2.3,11.3,18,179,2022-04-25
2826,22.9,32.8,18.0,1013,76,26,1.9,5.9,14,59,2021-10-24
2849,17.4,26.8,10.0,1013,70,0,0.6,2.6,7,252,2021-11-16
2988,28.5,39.4,19.0,1006,37,0,2.6,6.5,16,187,2022-04-04
1789,16.4,23.8,8.8,1016,80,-1,1.1,2.2,5,274,2018-12-11
1940,29.4,36.0,23.0,1004,72,0,2.3,8.0,18,84,2019-05-15
1211,32.6,40.0,24.4,1006,35,-1,2.3,7.4,18,145,2017-05-03
2876,14.1,23.9,6.6,1018,74,0,1.3,0.9,7,157,2021-12-13
2969,27.8,34.7,20.5,1004,58,0,2.3,10.7,24,283,2022-03-16
1775,20.8,28.2,10.7,1018,65,0,1.9,0.9,5,205,2018-11-27
3076,28.5,31.9,23.0,998,86,117,1.8,5.0,18,21,2022-07-01
2947,20.0,27.0,10.0,1010,55,0,2.9,13.0,22,184,2022-02-22
2093,27.3,34.7,19.8,1014,60,0,2.3,3.7,7,76,2019-10-19
2527,13.3,22.4,4.4,1016,72,0,1.1,5.2,9,207,2020-12-26
456,24.4,34.7,19.0,1004,76,6,3.1,7.0,14,66,2015-04-03
462,25.8,32.5,18.6,1010,58,0,2.7,9.1,24,63,2015-04-09
2417,29.7,35.5,25.8,1003,80,0,2.9,3.3,18,44,2020-09-07
926,27.6,31.2,25.0,1000,93,-1,1.9,6.9,37,44,2016-07-18
1587,32.2,37.4,26.4,1002,54,0,2.7,5.2,16,67,2018-05-15
3128,32.1,36.1,27.6,998,75,0,1.9,10.0,14,63,2022-08-22
3240,16.9,28.4,8.4,1014,67,0,1.4,3.5,9,202,2022-12-12
381,13.2,21.6,6.4,1018,76,0,1.0,2.6,9,201,2015-01-18
3036,33.5,42.4,23.1,994,41,0,3.5,5.7,14,110,2022-05-22
1264,35.7,39.0,30.0,997,58,0,3.1,6.7,13,76,2017-06-25
2232,16.3,27.0,14.0,1010,93,20,1.8,9.6,16,21,2020-03-06
929,34.1,37.2,29.0,998,61,0,2.6,11.5,22,45,2016-07-21
1377,27.2,36.5,19.0,1006,55,0,2.3,2.6,9,152,2017-10-16
1089,15.2,25.1,7.8,1015,87,0,0.6,6.3,11,339,2016-12-29
1716,25.8,34.0,22.2,1008,91,26,1.9,10.9,18,24,2018-09-22
2012,31.5,36.1,27.4,999,74,0,3.4,8.9,14,30,2019-07-30
662,25.4,34.4,20.3,1015,59,0,1.9,5.6,16,101,2015-10-26
59,16.3,21.3,12.0,1015,90,9,1.1,4.3,13,184,2014-03-01
999,31.9,36.5,26.6,1004,65,0,2.3,4.4,9,101,2016-09-29
2950,21.0,27.2,12.5,1015,63,2,1.8,6.1,13,238,2022-02-25
1204,32.1,38.3,23.0,1005,35,0,3.2,8.3,27,72,2017-04-26
3258,15.5,23.7,10.6,1018,75,0,0.6,3.9,9,204,2022-12-30
1702,28.3,34.6,24.6,1003,86,20,2.1,1.7,9,42,2018-09-07
2563,12.3,23.8,3.1,1017,70,0,1.3,3.1,9,130,2021-01-31
2486,21.4,29.0,11.4,1014,66,0,1.0,6.9,11,314,2020-11-15
1091,15.6,23.0,9.0,1016,87,0,1.3,2.4,11,191,2017-01-01
657,26.6,36.2,21.0,1012,68,0,1.6,2.0,7,158,2015-10-21
1406,20.1,28.5,14.6,1011,73,0,0.8,1.9,7,254,2017-11-14
845,34.0,40.7,22.2,1004,24,0,2.4,11.9,22,161,2016-04-28
542,34.4,39.0,27.0,999,56,0,1.9,9.1,20,79,2015-06-28
1244,39.9,45.0,33.6,-1,30,0,3.2,15.2,29,71,2017-06-05
2908,10.7,16.7,6.0,1018,90,0,0.3,1.1,5,148,2022-01-14
2071,28.5,34.0,25.4,1010,76,0,3.1,9.1,14,15,2019-09-27
2086,28.1,33.2,20.6,1011,63,0,2.3,3.3,9,103,2019-10-12
1047,20.8,28.0,11.5,1016,54,0,1.8,10.7,24,351,2016-11-17
1261,29.4,33.0,25.2,999,74,-1,2.9,5.2,16,61,2017-06-22
1090,14.2,21.6,10.5,-1,90,0,0.6,6.9,14,231,2016-12-30
2628,26.1,36.4,14.3,1008,36,0,2.9,4.4,11,57,2021-04-09
2403,29.9,34.2,26.2,1000,79,2,2.9,8.5,14,12,2020-08-24
2562,13.3,21.2,5.4,1016,71,0,1.6,6.7,18,150,2021-01-30
2817,28.0,35.0,18.6,1004,55,0,3.1,5.0,11,93,2021-10-15
3155,29.2,33.8,23.8,1004,76,0,1.9,2.4,7,187,2022-09-18
1419,16.3,27.5,9.0,1013,63,0,1.9,5.0,13,198,2017-11-27
3142,31.8,37.1,26.2,1002,62,0,2.6,6.5,14,152,2022-09-05
2345,34.8,40.0,28.2,996,63,0,3.1,13.9,27,39,2020-06-27
1537,26.3,33.6,19.5,1011,44,0,2.6,9.1,22,85,2018-03-26
2627,26.7,36.9,18.4,1008,37,0,2.7,7.2,18,51,2021-04-08
2477,19.9,30.8,11.2,1016,67,0,1.0,2.6,9,225,2020-11-06
3172,28.7,35.1,23.8,1006,73,0,1.8,3.9,9,192,2022-10-05
1961,37.4,44.0,27.2,996,34,0,2.7,5.6,18,101,2019-06-09
1127,17.4,23.5,11.0,1016,73,0,1.6,10.7,22,176,2017-02-06
1552,28.4,35.0,21.4,1007,50,1,2.6,7.0,22,93,2018-04-10
435,21.3,28.3,14.2,1014,70,0,1.6,4.1,9,108,2015-03-13
1956,36.7,41.0,28.7,999,45,0,2.7,9.3,16,54,2019-06-04
237,34.1,39.4,29.0,1001,49,0,3.1,10.0,18,162,2014-08-26
2248,24.0,30.4,15.7,1012,69,0,2.3,3.9,9,78,2020-03-22
1192,30.6,39.0,20.5,1005,27,0,2.9,11.9,29,107,2017-04-12
109,26.8,33.6,19.2,1010,53,0,1.6,4.6,11,190,2014-04-20
2132,20.4,27.9,14.5,1015,76,0,1.4,5.6,9,65,2019-11-27
781,21.2,29.0,13.4,1012,52,0,3.5,9.8,18,86,2016-02-23
2233,17.3,22.4,13.0,1015,91,20,1.9,3.9,9,40,2020-03-07
163,30.3,41.1,22.7,997,62,0,2.6,16.7,29,162,2014-06-13
288,23.2,30.6,16.2,1014,62,0,2.6,4.8,18,164,2014-10-16
1237,28.9,36.3,22.7,-1,69,-1,3.5,10.9,40,48,2017-05-29
252,28.7,36.0,26.6,1003,82,1,1.9,4.8,13,140,2014-09-10
1188,27.5,34.4,16.5,1010,28,0,2.7,10.0,20,151,2017-04-08
1650,32.6,35.6,28.0,996,73,0,2.7,1.9,5,34,2018-07-17
2194,16.0,23.0,10.5,1011,90,6,1.3,8.3,13,104,2020-01-28
1938,33.3,40.0,25.4,1003,52,0,1.9,8.9,31,170,2019-05-13
767,17.6,24.0,10.1,1014,67,0,1.4,5.9,14,181,2016-02-09
1149,24.2,32.0,12.5,1012,46,0,2.6,3.0,11,149,2017-02-28
787,23.8,31.0,14.5,1017,64,0,1.9,3.7,9,170,2016-02-29
